address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4 W 21st St APT 4C,New York,NY,10010,1875000,1256.0,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-W-21st-St-APT-4C-New-York-NY-10010/72538247_zpid/
300 E 40th St APT 15A,New York,NY,10016,682000,600.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/300-E-40th-St-APT-15A-New-York-NY-10016/79982828_zpid/
263 9th Ave APT 6B,New York,NY,10001,2599988,1536.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/263-9th-Ave-APT-6B-New-York-NY-10001/69510347_zpid/
166 E 61st St # 5MN,New York,NY,10065,2600000,NA,3.0,3.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-61st-St-5MN-New-York-NY-10065/2092235084_zpid/
33 W 56th St APT 4A,New York,NY,10019,2990000,1198.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/33-W-56th-St-APT-4A-New-York-NY-10019/97539206_zpid/
166 E 61st St APT 17G,New York,NY,10065,975000,975.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-61st-St-APT-17G-New-York-NY-10065/2092385181_zpid/
330 E 38th St APT 52K,New York,NY,10016,1845000,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/330-E-38th-St-APT-52K-New-York-NY-10016/31510806_zpid/
8 E 62nd St,New York,NY,10065,79500000,14700.0,6.0,9.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/
300 E 40th St APT 15A,New York,NY,10016,682000,600.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/300-E-40th-St-APT-15A-New-York-NY-10016/79982828_zpid/
166 E 61st St # 5MN,New York,NY,10065,2600000,NA,3.0,3.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-61st-St-5MN-New-York-NY-10065/2092235084_zpid/
33 W 56th St APT 4A,New York,NY,10019,2990000,1198.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/33-W-56th-St-APT-4A-New-York-NY-10019/97539206_zpid/
166 E 61st St APT 17G,New York,NY,10065,975000,975.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-61st-St-APT-17G-New-York-NY-10065/2092385181_zpid/
330 E 38th St APT 52K,New York,NY,10016,1845000,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/330-E-38th-St-APT-52K-New-York-NY-10016/31510806_zpid/
8 E 62nd St,New York,NY,10065,79500000,14700.0,6.0,9.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/
322 W 57th St # 34S1,New York,NY,10019,3700000,1600.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/322-W-57th-St-34S1-New-York-NY-10019/89335055_zpid/
34 E 62nd St,New York,NY,10065,32500000,9200.0,5.0,8.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/34-E-62nd-St-New-York-NY-10065/31533263_zpid/
300 E 40th St APT 15A,New York,NY,10016,682000,600.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/300-E-40th-St-APT-15A-New-York-NY-10016/79982828_zpid/
166 E 61st St # 5MN,New York,NY,10065,2600000,NA,3.0,3.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-61st-St-5MN-New-York-NY-10065/2092235084_zpid/
33 W 56th St APT 4A,New York,NY,10019,2990000,1198.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/33-W-56th-St-APT-4A-New-York-NY-10019/97539206_zpid/
166 E 61st St APT 17G,New York,NY,10065,975000,975.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-61st-St-APT-17G-New-York-NY-10065/2092385181_zpid/
330 E 38th St APT 52K,New York,NY,10016,1845000,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/330-E-38th-St-APT-52K-New-York-NY-10016/31510806_zpid/
8 E 62nd St,New York,NY,10065,79500000,14700.0,6.0,9.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/8-E-62nd-St-New-York-NY-10065/31533267_zpid/
322 W 57th St # 34S1,New York,NY,10019,3700000,1600.0,3.0,2.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/322-W-57th-St-34S1-New-York-NY-10019/89335055_zpid/
34 E 62nd St,New York,NY,10065,32500000,9200.0,5.0,8.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/34-E-62nd-St-New-York-NY-10065/31533263_zpid/
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
1264 Amsterdam Ave APT 4A,New York,NY,10027,585000,700.0,2.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/1264-Amsterdam-Ave-APT-4A-New-York-NY-10027/2107756961_zpid/
58 W 105th St APT 4C,New York,NY,10025,329000,580.0,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/58-W-105th-St-APT-4C-New-York-NY-10025/2111399565_zpid/
414 W 121st St APT 64,New York,NY,10027,1200000,1070.0,3.0,1.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/414-W-121st-St-APT-64-New-York-NY-10027/2091840453_zpid/
760 W End Ave APT 2B,New York,NY,10025,799999,900.0,2.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/760-W-End-Ave-APT-2B-New-York-NY-10025/79507466_zpid/
771 W End Ave APT 3C,New York,NY,10025,599900,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/771-W-End-Ave-APT-3C-New-York-NY-10025/2091835633_zpid/
310 Riverside Dr APT 1108,New York,NY,10025,475000,NA,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/310-Riverside-Dr-APT-1108-New-York-NY-10025/119911977_zpid/
298 W 137th St # B,Manhattan,NY,10030,975000,1206.0,3.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/298-W-137th-St-B-Manhattan-NY-10030/2108638754_zpid/
780 W End Ave # PHB,New York,NY,10025,995000,700.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/780-W-End-Ave-PHB-New-York-NY-10025/2091859544_zpid/
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4 W 21st St APT 4C,New York,NY,10010,1875000,1256.0,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-W-21st-St-APT-4C-New-York-NY-10010/72538247_zpid/
300 E 40th St APT 15A,New York,NY,10016,682000,600.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/300-E-40th-St-APT-15A-New-York-NY-10016/79982828_zpid/
263 9th Ave APT 6B,New York,NY,10001,2599988,1536.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/263-9th-Ave-APT-6B-New-York-NY-10001/69510347_zpid/
33 W 56th St APT 4A,New York,NY,10019,2990000,1198.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/33-W-56th-St-APT-4A-New-York-NY-10019/97539206_zpid/
330 E 38th St APT 52K,New York,NY,10016,1845000,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/330-E-38th-St-APT-52K-New-York-NY-10016/31510806_zpid/
350 E 30th St APT 1X,New York,NY,10016,475000,NA,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/350-E-30th-St-APT-1X-New-York-NY-10016/31509050_zpid/
201 E 21st St APT 11K,New York,NY,10010,625000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/201-E-21st-St-APT-11K-New-York-NY-10010/119914849_zpid/
166 E 35th St APT 5G,New York,NY,10016,675000,NA,2.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/166-E-35th-St-APT-5G-New-York-NY-10016/80131545_zpid/
4 W 21st St APT 4C,New York,NY,10010,1875000,1256.0,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-W-21st-St-APT-4C-New-York-NY-10010/72538247_zpid/
300 E 40th St APT 15A,New York,NY,10016,682000,600.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/300-E-40th-St-APT-15A-New-York-NY-10016/79982828_zpid/
263 9th Ave APT 6B,New York,NY,10001,2599988,1536.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/263-9th-Ave-APT-6B-New-York-NY-10001/69510347_zpid/
33 W 56th St APT 4A,New York,NY,10019,2990000,1198.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/33-W-56th-St-APT-4A-New-York-NY-10019/97539206_zpid/
330 E 38th St APT 52K,New York,NY,10016,1845000,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/330-E-38th-St-APT-52K-New-York-NY-10016/31510806_zpid/
34 E 62nd St,New York,NY,10065,32500000,9200.0,5.0,8.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/34-E-62nd-St-New-York-NY-10065/31533263_zpid/
350 E 30th St APT 1X,New York,NY,10016,475000,NA,0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/350-E-30th-St-APT-1X-New-York-NY-10016/31509050_zpid/
201 E 21st St APT 11K,New York,NY,10010,625000,NA,1.0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/201-E-21st-St-APT-11K-New-York-NY-10010/119914849_zpid/
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
277 3rd St APT 3,Jersey City,NJ,07302,499000,778.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/277-3rd-St-APT-3-Jersey-City-NJ-07302/72246806_zpid/
65 Mallard Pl # 65,Secaucus,NJ,07094,624999,1945.0,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-65-Secaucus-NJ-07094/2091839449_zpid/
349 4th St # TA9L5Z,Jersey City,NJ,07302,1299000,1866.0,3.0,3.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917356_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
65 Mallard Pl,Secaucus,NJ,07094,624999,NA,2.0,3.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/65-Mallard-Pl-Secaucus-NJ-07094/72241737_zpid/
518 Gregory Ave # B409,Weehawken,NJ,07086,375000,1000.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/518-Gregory-Ave-B409-Weehawken-NJ-07086/2113314830_zpid/
266 E Broadway APT B1202,New York,NY,10002,499000,507.0,0,1.0,NA,Co-op For Sale,http://www.zillow.com/homes/for_sale//homedetails/266-E-Broadway-APT-B1202-New-York-NY-10002/2091924863_zpid/
349 4th St # 4X0UHX,Jersey City,NJ,07302,999000,1114.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
349 4th St # TRB7K7,Jersey City,NJ,07302,849000,967.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092917357_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
4 W 21st St APT 4C,New York,NY,10010,1875000,1256.0,2.0,2.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/4-W-21st-St-APT-4C-New-York-NY-10010/72538247_zpid/
300 E 40th St APT 15A,New York,NY,10016,682000,600.0,0,1.0,NA,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/300-E-40th-St-APT-15A-New-York-NY-10016/79982828_zpid/
263 9th Ave APT 6B,New York,NY,10001,2599988,1536.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/263-9th-Ave-APT-6B-New-York-NY-10001/69510347_zpid/
33 W 56th St APT 4A,New York,NY,10019,2990000,1198.0,1.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/33-W-56th-St-APT-4A-New-York-NY-10019/97539206_zpid/
330 E 38th St APT 52K,New York,NY,10016,1845000,1134.0,2.0,2.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/330-E-38th-St-APT-52K-New-York-NY-10016/31510806_zpid/
