address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
3506 Almond Creek Dr,Houston,TX,77059,300000,3200.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3506-Almond-Creek-Dr-Houston-TX-77059/28525261_zpid/
16023 Brookford Dr,Houston,TX,77059,249000,2304.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/16023-Brookford-Dr-Houston-TX-77059/28233448_zpid/
4019 Hallmark Fair Ct,Houston,TX,77059,359000,3755.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/4019-Hallmark-Fair-Ct-Houston-TX-77059/28505333_zpid/
13902 Bell Valley Ct,Houston,TX,77059,594493,4000.0,4.0,5.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/13902-Bell-Valley-Ct-Houston-TX-77059/2092010180_zpid/
11810 Park Shadows Trl,Houston,TX,77059,369800,3306.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11810-Park-Shadows-Trl-Houston-TX-77059/28502026_zpid/
13227 Fairfield Arbor Dr,Houston,TX,77059,373114,2205.0,2.0,2.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/13227-Fairfield-Arbor-Dr-Houston-TX-77059/2092424945_zpid/
5711 Balcones Ridge Ln # P09D1B,Houston,TX,77059,496990,3749.0,4.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092306359_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5711 Balcones Ridge Ln # WEOVHU,Houston,TX,77059,623990,4126.0,5.0,5.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092306365_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
5711 Balcones Ridge Ln # FLUMHA,Houston,TX,77059,530990,3648.0,4.0,4.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092306358_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
13910 Burnett Hills Ln,Houston,TX,77059,582875,3926.0,4.0,3.0,NA,New Construction,http://www.zillow.com/homes/for_sale//homedetails/13910-Burnett-Hills-Ln-Houston-TX-77059/2092112135_zpid/
15239 Buckle Ln # 5239,Houston,TX,77060,55000,1136.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/15239-Buckle-Ln-5239-Houston-TX-77060/28159653_zpid/
15203 Buckle Ln # 5203,Houston,TX,77060,55000,1136.0,2.0,1.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/15203-Buckle-Ln-5203-Houston-TX-77060/28159700_zpid/
15223 Buckle Ln # 5223,Houston,TX,77060,55000,1136.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/15223-Buckle-Ln-5223-Houston-TX-77060/28159662_zpid/
141 Casa Grande Dr # 141,Houston,TX,77060,70000,1656.0,3.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/141-Casa-Grande-Dr-141-Houston-TX-77060/28159782_zpid/
803 Richcrest Dr,Houston,TX,77060,179000,2500.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/803-Richcrest-Dr-Houston-TX-77060/68419356_zpid/
15380 Chipman Ln,Houston,TX,77060,79999,1656.0,3.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/15380-Chipman-Ln-Houston-TX-77060/2092097066_zpid/
15380 Chipman Ln # 15380,Houston,TX,77060,79999,1656.0,3.0,3.0,NA,For Sale by Owner,http://www.zillow.com/homes/for_sale//homedetails/15380-Chipman-Ln-15380-Houston-TX-77060/2092304451_zpid/
17230 Imperial Valley Dr APT 71,Houston,TX,77060,39000,1220.0,2.0,3.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/17230-Imperial-Valley-Dr-APT-71-Houston-TX-77060/28352311_zpid/
746 Odessa Ct,Houston,TX,77060,96000,1515.0,3.0,1.5,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/746-Odessa-Ct-Houston-TX-77060/28295140_zpid/
14531 Henry Rd,Houston,TX,77060,240000,2994.0,3.0,2.5,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/14531-Henry-Rd-Houston-TX-77060/27742842_zpid/
430 Hummingbird Ln,Houston,TX,77060,83000,1340.0,3.0,1.5,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/430-Hummingbird-Ln-Houston-TX-77060/28090161_zpid/
15910 Jove St,Houston,TX,77060,130000,1856.0,4.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/15910-Jove-St-Houston-TX-77060/27784910_zpid/
270 La Fonda Dr,Houston,TX,77060,104000,2026.0,3.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/270-La-Fonda-Dr-Houston-TX-77060/28157214_zpid/
410 Hummingbird Ln,Houston,TX,77060,101000,1732.0,4.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/410-Hummingbird-Ln-Houston-TX-77060/28090163_zpid/
171 Glazebrook Dr,Houston,TX,77060,86000,1232.0,4.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/171-Glazebrook-Dr-Houston-TX-77060/28118122_zpid/
175 County Fair Dr,Houston,TX,77060,102000,1674.0,4.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/175-County-Fair-Dr-Houston-TX-77060/28111457_zpid/
115 Southbrook Cir,Houston,TX,77060,95000,1655.0,4.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/115-Southbrook-Cir-Houston-TX-77060/28014105_zpid/
15002 Nickerson Ln,Houston,TX,77060,115000,1729.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15002-Nickerson-Ln-Houston-TX-77060/28127652_zpid/
14725 W Hardy Rd,Houston,TX,77060,395000,7000.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/14725-W-Hardy-Rd-Houston-TX-77060/2101528653_zpid/
14109 Sellers Rd,Houston,TX,77060,55000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/14109-Sellers-Rd-Houston-TX-77060/27971251_zpid/
15242 Dogwood Tree St,Houston,TX,77060,120000,1144.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15242-Dogwood-Tree-St-Houston-TX-77060/28142248_zpid/
142 Abney Dr,Houston,TX,77060,145000,1827.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/142-Abney-Dr-Houston-TX-77060/28014161_zpid/
0 Langwick Dr,Houston,TX,77060,1099999,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/0-Langwick-Dr-Houston-TX-77060/2099159058_zpid/
205 Busch St,Houston,TX,77060,99900,962.0,2.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/205-Busch-St-Houston-TX-77060/27899158_zpid/
0 W Hardy Rd,Houston,TX,77060,365000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/0-W-Hardy-Rd-Houston-TX-77060/2105200275_zpid/
7944 Grove Ridge Dr,Houston,TX,77061,90000,1722.0,3.0,2.5,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/7944-Grove-Ridge-Dr-Houston-TX-77061/28174678_zpid/
8631 Meadville St,Houston,TX,77061,119000,1082.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8631-Meadville-St-Houston-TX-77061/28019292_zpid/
7820 Rockhill St,Houston,TX,77061,1900000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7820-Rockhill-St-Houston-TX-77061/2103672207_zpid/
8214 Colgate St,Houston,TX,77061,259000,2422.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8214-Colgate-St-Houston-TX-77061/28049245_zpid/
8318 Cayton St,Houston,TX,77061,174900,1967.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8318-Cayton-St-Houston-TX-77061/28077896_zpid/
8606 Morley St,Houston,TX,77061,129000,2134.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8606-Morley-St-Houston-TX-77061/28019314_zpid/
6817 Evans St,Houston,TX,77061,124900,1191.0,3.0,1.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6817-Evans-St-Houston-TX-77061/27840592_zpid/
7510 Glenheath St,Houston,TX,77061,245000,1984.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7510-Glenheath-St-Houston-TX-77061/28073550_zpid/
8115 Dover St,Houston,TX,77061,263500,2513.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8115-Dover-St-Houston-TX-77061/28024886_zpid/
8107 Glen Valley Dr,Houston,TX,77061,349900,2377.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8107-Glen-Valley-Dr-Houston-TX-77061/27985969_zpid/
8522 Ruthby St,Houston,TX,77061,123000,2149.0,4.0,3.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/8522-Ruthby-St-Houston-TX-77061/28031189_zpid/
7540 Ashburn St,Houston,TX,77061,110000,1066.0,2.0,2.5,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/7540-Ashburn-St-Houston-TX-77061/27840050_zpid/
7726 Wynlea St,HOUSTON,TX,77061,52000,7910.0,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/7726-Wynlea-St-Houston-TX-77061/28028682_zpid/
0000 Glenview Dr,Houston,TX,77061,58500,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/0000-Glenview-Dr-Houston-TX-77061/2102520057_zpid/
8104 Braniff St,Houston,TX,77061,108000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8104-Braniff-St-Houston-TX-77061/2099281076_zpid/
8110 Braniff St,Houston,TX,77061,108000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/8110-Braniff-St-Houston-TX-77061/2099281069_zpid/
7702 Alanwood St,Houston,TX,77061,229900,3052.0,5.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7702-Alanwood-St-Houston-TX-77061/27974032_zpid/
6734 Dillon St,Houston,TX,77061,154000,1493.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6734-Dillon-St-Houston-TX-77061/27840602_zpid/
7444 Cayton St,Houston,TX,77061,179900,1710.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7444-Cayton-St-Houston-TX-77061/27840322_zpid/
6345 N Haywood Dr,Houston,TX,77061,449000,4240.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/6345-N-Haywood-Dr-Houston-TX-77061/27839843_zpid/
8319 Glenvista St,Houston,TX,77061,215000,3066.0,5.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8319-Glenvista-St-Houston-TX-77061/28031052_zpid/
8027 Glenforest Ct,Houston,TX,77061,299000,3305.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8027-Glenforest-Ct-Houston-TX-77061/28016322_zpid/
8318 Rockhill St,Houston,TX,77061,249900,3005.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8318-Rockhill-St-Houston-TX-77061/28077844_zpid/
8106 Morley St,Houston,TX,77061,205000,2384.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8106-Morley-St-Houston-TX-77061/28082475_zpid/
8643 Hinman St,Houston,TX,77061,399999,3556.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8643-Hinman-St-Houston-TX-77061/28077960_zpid/
14650 Saint Cloud Dr,Houston,TX,77062,224900,1584.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/14650-Saint-Cloud-Dr-Houston-TX-77062/28492164_zpid/
15538 Baybrook Dr,Houston,TX,77062,218900,2054.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15538-Baybrook-Dr-Houston-TX-77062/28133670_zpid/
1910 Orchard Country Ln,Houston,TX,77062,1249000,6148.0,4.0,6.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1910-Orchard-Country-Ln-Houston-TX-77062/28498332_zpid/
954 Seagate Ln,Houston,TX,77062,179900,1518.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/954-Seagate-Ln-Houston-TX-77062/28118665_zpid/
2006 Mermaid Ln,Houston,TX,77062,199900,1894.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2006-Mermaid-Ln-Houston-TX-77062/28094335_zpid/
15414 Linkshire Dr,Houston,TX,77062,230000,2304.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15414-Linkshire-Dr-Houston-TX-77062/28286528_zpid/
1702 Fairwind Rd,Houston,TX,77062,275000,2483.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1702-Fairwind-Rd-Houston-TX-77062/28091976_zpid/
2323 Fairwind Dr APT 211,Houston,TX,77062,83880,704.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/2323-Fairwind-Dr-APT-211-Houston-TX-77062/2092029051_zpid/
14714 Saint Cloud Dr,Houston,TX,77062,235000,2176.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/14714-Saint-Cloud-Dr-Houston-TX-77062/28492129_zpid/
963 Wavecrest Ln,Houston,TX,77062,189000,1820.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/963-Wavecrest-Ln-Houston-TX-77062/28118685_zpid/
16023 El Camino Real,Houston,TX,77062,185000,1698.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/16023-El-Camino-Real-Houston-TX-77062/28096851_zpid/
304 Heathgate Dr,Houston,TX,77062,215000,1910.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/304-Heathgate-Dr-Houston-TX-77062/28319983_zpid/
1019 Woodhorn Dr,Houston,TX,77062,240000,2409.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1019-Woodhorn-Dr-Houston-TX-77062/28249946_zpid/
1510 Reseda Dr,Houston,TX,77062,440000,3567.0,4.0,2.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1510-Reseda-Dr-Houston-TX-77062/28091659_zpid/
851 Halewood Dr,Houston,TX,77062,215000,1995.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/851-Halewood-Dr-Houston-TX-77062/28286571_zpid/
2323 Fairwind Dr APT 753,Houston,TX,77062,57000,777.0,2.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/2323-Fairwind-Dr-APT-753-Houston-TX-77062/28470710_zpid/
15419 Runswick Dr,Houston,TX,77062,150000,1949.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15419-Runswick-Dr-Houston-TX-77062/28286614_zpid/
2014 Ramada Dr,Houston,TX,77062,212500,2210.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2014-Ramada-Dr-Houston-TX-77062/28094311_zpid/
14107 Cascade Falls Dr,Houston,TX,77062,231000,2016.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/14107-Cascade-Falls-Dr-Houston-TX-77062/28503399_zpid/
1722 Festival Dr,Houston,TX,77062,229000,2047.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1722-Festival-Dr-Houston-TX-77062/28094681_zpid/
2531 Fairwind Dr,Houston,TX,77062,389000,2728.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2531-Fairwind-Dr-Houston-TX-77062/28486405_zpid/
1102 Buoy Rd,Houston,TX,77062,222900,2020.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1102-Buoy-Rd-Houston-TX-77062/28096929_zpid/
15214 Torry Pines Rd,Houston,TX,77062,265000,2460.0,4.0,3.0,NA,Make Me Move®,http://www.zillow.com/homes/for_sale//homedetails/15214-Torry-Pines-Rd-Houston-TX-77062/28133595_zpid/
15418 Diana Ln,Houston,TX,77062,209000,2093.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/15418-Diana-Ln-Houston-TX-77062/28125169_zpid/
1411 Richvale Ln,Houston,TX,77062,234000,2478.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1411-Richvale-Ln-Houston-TX-77062/28092040_zpid/
7915 Richmond Ave,Houston,TX,77063,399000,2347.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7915-Richmond-Ave-Houston-TX-77063/28043004_zpid/
3334 Chris Dr,Houston,TX,77063,489000,3596.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/3334-Chris-Dr-Houston-TX-77063/28252320_zpid/
3122 Dunvale Rd # 1T3B7T,Houston,TX,77063,NA,1740.0,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092209431_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
9505 Bayou Brook St,Houston,TX,77063,619000,3691.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9505-Bayou-Brook-St-Houston-TX-77063/28211703_zpid/
7600 Burgoyne Rd UNIT 237,Houston,TX,77063,104900,771.0,2.0,1.0,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/7600-Burgoyne-Rd-UNIT-237-Houston-TX-77063/28267028_zpid/
3122 Dunvale Rd # RECW2G,Houston,TX,77063,NA,1745.0,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092352858_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3122 Dunvale Rd # 6IKHDR,Houston,TX,77063,NA,1501.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092352863_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3582 Ocee St,Houston,TX,77063,84999,1148.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/3582-Ocee-St-Houston-TX-77063/28352637_zpid/
2100 Tanglewilde St APT 605,Houston,TX,77063,100000,1000.0,1.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2100-Tanglewilde-St-APT-605-Houston-TX-77063/28347508_zpid/
9110 Clarkcrest St,Houston,TX,77063,1500000,NA,NA,NA,NA,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/9110-Clarkcrest-St-Houston-TX-77063/2091882286_zpid/
2314 Pinefield Ln,Houston,TX,77063,1099000,5993.0,4.0,5.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/2314-Pinefield-Ln-Houston-TX-77063/28504444_zpid/
2100 Tanglewilde St APT 321,Houston,TX,77063,126000,1228.0,2.0,2.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/2100-Tanglewilde-St-APT-321-Houston-TX-77063/28347289_zpid/
3122 Dunvale Rd # PLSBD4,Houston,TX,77063,NA,NA,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092352856_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3122 Dunvale Rd # L4XZL1,Houston,TX,77063,NA,2203.0,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092352861_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3122 Dunvale Rd # PVNIRN,Houston,TX,77063,NA,2641.0,3.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092352857_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
3122 Dunvale Rd # ULEALX,Houston,TX,77063,NA,1490.0,2.0,2.0,NA,New Construction,"http://www.zillow.com/homes/for_sale/2092352864_zpid/any_days/globalrelevanceex_sort/29.759534,-95.335321,29.675003,-95.502863_rect/12_zm/"
8664 Meadowcroft Dr,Houston,TX,77063,279000,2003.0,2.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8664-Meadowcroft-Dr-Houston-TX-77063/80586036_zpid/
1940 Stoney Brook Dr,Houston,TX,77063,595000,3539.0,3.0,4.0,NA,Townhouse For Sale,http://www.zillow.com/homes/for_sale//homedetails/1940-Stoney-Brook-Dr-Houston-TX-77063/28173111_zpid/
1055 Bayou Island Dr,Houston,TX,77063,1099000,3740.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1055-Bayou-Island-Dr-Houston-TX-77063/28534793_zpid/
9539 Meadowvale Dr,Houston,TX,77063,280000,1527.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9539-Meadowvale-Dr-Houston-TX-77063/28076634_zpid/
1110 River Bend Dr,Houston,TX,77063,1200000,3856.0,4.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/1110-River-Bend-Dr-Houston-TX-77063/27973875_zpid/
9611 Windswept Ln,Houston,TX,77063,299000,1846.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9611-Windswept-Ln-Houston-TX-77063/28079513_zpid/
9619 Windswept Ln,Houston,TX,77063,299900,1592.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9619-Windswept-Ln-Houston-TX-77063/28079511_zpid/
7806 Highmeadow Dr,Houston,TX,77063,469500,2155.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7806-Highmeadow-Dr-Houston-TX-77063/28042543_zpid/
7607 River Point Dr,Houston,TX,77063,1179000,3525.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/7607-River-Point-Dr-Houston-TX-77063/27973888_zpid/
8602 Parasol Ln,Houston,TX,77064,89000,1878.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8602-Parasol-Ln-Houston-TX-77064/28241206_zpid/
8903 Heron Nest Dr,Houston,TX,77064,184900,1789.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8903-Heron-Nest-Dr-Houston-TX-77064/84038272_zpid/
9419 Camelia Crest Ln,Houston,TX,77064,122000,1881.0,3.0,2.0,NA,Auction,http://www.zillow.com/homes/for_sale//homedetails/9419-Camelia-Crest-Ln-Houston-TX-77064/97639599_zpid/
9026 Ferndale View Dr,Houston,TX,77064,219000,2503.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9026-Ferndale-View-Dr-Houston-TX-77064/80514412_zpid/
10658 Thunderhead Ct,Houston,TX,77064,179900,1824.0,4.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10658-Thunderhead-Ct-Houston-TX-77064/28415112_zpid/
10127 Golden Sunshine Dr,Houston,TX,77064,167000,1764.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10127-Golden-Sunshine-Dr-Houston-TX-77064/28269565_zpid/
10407 Spring Harvest Dr,Houston,TX,77064,152000,1672.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10407-Spring-Harvest-Dr-Houston-TX-77064/28308559_zpid/
10050 Prospect Hill Dr,Houston,TX,77064,218000,2120.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10050-Prospect-Hill-Dr-Houston-TX-77064/84064069_zpid/
9106 Uppercove Cir,Houston,TX,77064,245000,2624.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9106-Uppercove-Cir-Houston-TX-77064/28530991_zpid/
10110 Red Wolf Ln,Houston,TX,77064,179900,2366.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10110-Red-Wolf-Ln-Houston-TX-77064/28451874_zpid/
9327 Restover Ln,Houston,TX,77064,239888,2575.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9327-Restover-Ln-Houston-TX-77064/28534382_zpid/
9915 Early Spring Dr,Houston,TX,77064,190000,1795.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9915-Early-Spring-Dr-Houston-TX-77064/28269397_zpid/
9214 Willow Crossing Dr,Houston,TX,77064,289900,3493.0,5.0,4.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9214-Willow-Crossing-Dr-Houston-TX-77064/52418167_zpid/
8423 Twin Lamps Ln,Houston,TX,77064,90000,1878.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/8423-Twin-Lamps-Ln-Houston-TX-77064/28241371_zpid/
11111 Opatrny Meadows Ln,Houston,TX,77064,129400,1992.0,4.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11111-Opatrny-Meadows-Ln-Houston-TX-77064/80576841_zpid/
11015 White Oak Bend Dr,Houston,TX,77064,95000,1414.0,3.0,2.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/11015-White-Oak-Bend-Dr-Houston-TX-77064/28339234_zpid/
8610 Parmer Ct,Houston,TX,77064,201000,3003.0,4.0,2.5,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/8610-Parmer-Ct-Houston-TX-77064/28521947_zpid/
10407 Tablerock Dr,Houston,TX,77064,139000,1869.0,3.0,3.0,NA,Foreclosed,http://www.zillow.com/homes/for_sale//homedetails/10407-Tablerock-Dr-Houston-TX-77064/28491743_zpid/
10818 Indian Vista Dr,Houston,TX,77064,123000,1344.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/10818-Indian-Vista-Dr-Houston-TX-77064/28339033_zpid/
11035 Hidden Bend Dr,Houston,TX,77064,165000,1800.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/11035-Hidden-Bend-Dr-Houston-TX-77064/28308746_zpid/
9322 Golden Meadow Dr,Houston,TX,77064,139800,1150.0,3.0,2.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9322-Golden-Meadow-Dr-Houston-TX-77064/28438453_zpid/
9607 Cedar Bluff Dr,Houston,TX,77064,154900,1934.0,3.0,3.0,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/9607-Cedar-Bluff-Dr-Houston-TX-77064/28284300_zpid/
